title,genre,rating,poster_path,overview,id
Abyss,Thriller,59,/foyiQu23zq4WhmffnQkFiNAvqcJ.jpg,"11 years ago, inspector Malik couldn’t solve a kidnapping case and a little girl died. Now with only a few days before the crime gets classified, he decides to reopen the case. Malik owes it to the mother and to himself. As he digs into the past, a child is kidnapped again. The pattern is the same one as a decade ago, it’s no coincidence. Malik knows he has a few days to make things right and to bring justice.",1025527
Your Name.,Animation,84,/q719jXXEzOoYaps6babgKnONONX.jpg,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",372058
Lover,Romance,72,/5rN7wzvM9oAR35sQVNUt8JuTDFS.jpg,"An alcoholic designer struggles to save his six-year relationship while facing personal challenges and misunderstandings. As their bond is tested, he begins to confront his past and question whether love alone is enough to hold them together.",1219158
Stitch Head,Animation,71,/p0ZOIaQ8oLEGmQVrYcmvIOUuSqs.jpg,"Stitch Head was the first creature brought to 'almost life' by mad professor Erasmus. In the years since, he’s become nursemaid to the master’s ever-growing menagerie of neglected creatures, tasked with teaching them to suppress their 'inner monster' and hide out in the castle — away from prying eyes and itchy pitchfork fingers, of the village mob in the valley below. But when grubby circus impresario Fulbert Freakfinder arrives offering Stitch Head a starring role in his freak show, our hero is tempted by the promise of love and acceptance.",1214130
No Other Choice,Crime,77,/vc2S0dvgpsM0XfSiXZDMVkRCSSU.jpg,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",639988
Titanic,Drama,79,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",597
Family Disaster,Drama,70,/s47Wf9DxTNPslxIN4VYFJ1d1D2X.jpg,"During a road trip meant to bring them closer, the Meza family experiences an unexpected twist when they mysteriously swap bodies. As they adapt to each other’s lives, they gain new perspectives on their relationships in this lighthearted story about connection and understanding.",1475189
The Ugly Stepsister,Horror,73,/rayAREIKtSinuov10GvrZHyXfXH.jpg,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",1284120
The Astronaut,Sci-Fi,58,/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",1086260
Lilo & Stitch,Family,72,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,552524
Primitive War,Action,68,/7eKt7FpNgSGCKnwyeOnlC7usf2V.jpg,"During the Vietnam War, a recon unit ventures to an isolated jungle valley to uncover the fate of a missing platoon. They soon find themselves in a fight for their lives against an unexpected enemy — prehistoric dinosaurs.",1257009
Tee Yai: Born to Be Bad,Crime,49,/ig00LBM2rv4fmCJOPATyRWOJnlL.jpg,"In 1980s Bangkok, a wily thief stages a series of daring heists, baffling the authorities and the public — until one cop sets out to take him down.",1429738
It Chapter Two,Horror,68,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",474350
A Minecraft Movie,Family,63,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",950387
The Naked Gun,Action,65,/rmwQ8GsdQ1M3LtemNWLErle2nBU.jpg,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",1035259
Elio,Family,69,/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",1022787
Inside Out 2,Animation,75,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",1022789
Trap House,Action,65,/ctU9S47MoJDN9CB7SCaitcfyyIu.jpg,"An undercover DEA agent and his partner embark on a game of cat and mouse with an audacious, and surprising group of thieves - their own rebellious teenagers, who have begun robbing from a dangerous cartel, using their parents' tactics and top-secret intel to do it.",628847
Moana 2,Family,70,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",1241982
It,Horror,72,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",346364
Pacific Fear,Horror,44,/s2XGmV7exdrQ9WUTxqgjC3Ch0UZ.jpg,A surf vacation turns into a nightmare when a group of surfers go looking for waves on a mysterious island that isn't on any map.,1134278
Ballerina,Action,73,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",541671
The Godfather,Drama,86,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",238
EKS,Drama,32,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",1241742
Avatar,Action,75,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",19995
Ne Zha 2,Animation,80,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",980477
Hunting Grounds,Action,66,/cgZjpqRQt9sk6XMCwZ3B1NPAaoy.jpg,"Desperate to find refuge for her children, Chloe Marvino runs away from her Mafia tied husband, and finds shelter in a cabin with a recluse drifter named Jake. But as her husband's henchmen draw closer to her, it turns out that Jake is the biggest enemy of them all.",1305717
The Toxic Avenger Unrated,Action,61,/cCWojb6N9UcTzNVtS4bOM3vQ30x.jpg,"When a downtrodden janitor, Winston Gooze, is exposed to a catastrophic toxic accident, he’s transformed into a new kind of hero: The Toxic Avenger. Now, Toxie must rise from outcast to savior, taking on ruthless corporate overlords and corrupt forces who threaten his son, his friends, and his community.",338969
Afterburn,Sci-Fi,68,/hrze9JXp2QJpc2WjLfSUtRxyYSb.jpg,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.",507244
The Dark Knight,Drama,85,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",155
The Family Plan,Action,72,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",1029575
Ko Ga Loak Village,Comedy,38,/jt31qZw5W1RFXfGyTJCpgjvq2h1.jpg,"A wave of chilling serial murders emerges, marked by the gruesome decay of male victims' secret part. As the police investigate, they confront eerie local myths and dark secrets.",1215106
The Long Walk,Thriller,69,/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,"In a dystopian, alternate-America ruled by a totalitarian regime, 50 teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",604079
Sarah's Oil,Drama,71,/Av1CK61z33v2OBFLD1yF5rdRxQ1.jpg,"Sarah Rector, an African-American girl born in Oklahoma Indian Territory in the early 1900s, believes there is oil beneath the barren land she’s allotted, and her faith is proven right. As greedy oil sharks close in, Sarah turns to her family, friends, and some Texas wildcatters to maintain control of her oil-rich land, eventually becoming among the nation's first female African-American millionaires—at eleven years old.",1325678
The Best You Can,Romance,68,/2JYSb2qiOSkAdCuIRmXRWBecAAr.jpg,"Cynthia Rand is a buttoned-up New Yorker married to a brilliant professor 25 years her senior. She begins feeling the effects of her husband’s advancing age on their relationship, just as her world is turned upside down by the arrival of sharp but chronically underachieving security guard Stan Olszewski in this smart rom-com that reunites Bacon and Sedgwick on screen for the first time in 20 years.",1238379
Arunachalam,Action,73,/vplqDhbUk5GMPUosMuQy91NePxv.jpg,"Arunachalam, the son of a  prominent village elder, discovers the truth about his past.",66245
My Secret Santa,Comedy,65,/tpOAzBasKPsKwsUtPZOx1Mzuqq3.jpg,"A single mom needs a job. A ski resort needs a Santa. Disguised as a St. Nick lookalike, can Taylor fool a charming hotel heir into ho-ho-hiring her?",1441563
Martin,Action,40,/bYe2ZjUhb4Kje0BpWE6kN34u2hv.jpg,"Martin revolves around Lt. Brigadier Arjun Saxena, whose journey takes him from Pakistan to India to discover his real identity and fight against black market dealers, who are involved with terrorists to orchestrate massive attacks in the country.",861451
